recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,f2sms,wkless13,newern01,newern02,newern03,newern04,newern05,newern06,newern07,newern08,newern09,newern10,newern11,newern12,newern13,newern14,newern15,newern16,newern17,newern18,newern19,newern20,newern21,newern22,newern23,newern24,newern25,newern26,newern27,newern28,newern29,newern30,bifrsp,employed_01,employed_02,employed_03,employed_04,employed_05,employed_06,employed_07,employed_08,employed_09,employed_10,employed_11,employed_12,employed_13,employed_14,employed_15,employed_16,employed_17,employed_18,employed_19,employed_20,employed_21,employed_22,employed_23,employed_24,employed_25,employed_26,employed_27,employed_28,employed_29,employed_30,frac_months_employed,outcome,bfeduca,reasonsa,reasonsb,reasonsc,reject
309976,06/08/89,0,CI,0,0,0,0,1,0,04/06/48,41,28128,7000,0,0,1,0,0,0,0,882,882,882,918,918,918,1042,1042,1042,1110,1110,1110,1143,1143,1143,1150,1150,1150,1068,1068,1068,402,402,402,582,582,582,1079,1079,1079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,Not Chosen,Control,No Other,Did not reject
309977,08/11/88,1,IN,0,0,0,0,1,0,06/19/52,36,32597,2444.656,0,0,1,1,0,0,.53322983,227,1529,1529,1529,1556,1556,1556,1532,1532,1532,1708,1708,1708,1596,1596,1596,1551,1551,1551,1318,1318,1318,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,.73333335,1,11,Missing,Missing,Missing,Did not reject
309978,12/16/88,0,IN,0,0,0,0,1,0,10/08/62,26,39345,2444.656,.21116078,0,1,1,0,0,1,1109,1109,1109,1264,1264,1264,1297,1297,1297,1529,1529,1529,1457,1457,1457,1502,1502,1502,1443,1443,1443,500,500,500,1507,1507,1507,1507,1507,1507,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Control,No Other,Missing,Did not reject
309979,08/26/88,0,CC,0,0,0,1,0,0,03/09/38,50,17555,2872,.21116078,1,0,0,1,1,0,431,445,431,445,445,402,445,431,445,431,445,445,364,617,596,617,617,555,617,727,775,751,775,775,751,775,751,775,775,701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09,Not Chosen,No Other,Missing,Did not reject
309980,02/04/88,1,IN,1,0,1,0,1,0,03/09/58,29,5402,4103.9111,0,0,1,0,0,1,0,0,600,1163,1125,1163,1163,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2,0,14,Missing,Missing,Missing,Did not reject
309981,06/08/89,0,PR,0,0,1,0,1,0,04/04/54,35,29496,4103.9111,0,1,1,1,0,1,.40733594,0,0,0,0,0,0,168,168,168,1242,1242,1242,1315,1315,1315,1499,1499,1499,1221,1221,1221,1441,1441,1441,1350,1350,1350,1596,1596,1596,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.80000001,1,12,Not Chosen,No Other,Missing,Did not reject
309985,10/31/88,1,CV,1,0,0,0,1,0,08/14/66,22,38226,9000,0,0,0,1,0,0,.53322983,533,533,1245,1245,1245,1380,1380,1380,917,917,917,647,647,647,1521,1521,1521,1707,1707,1707,1320,1320,1320,1544,1544,1544,1518,1518,1518,1763,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
309986,10/06/88,0,OK,0,0,1,0,0,1,03/23/65,23,0,3000,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Not Chosen,No Other,Missing,Did not reject
309988,03/31/89,0,MN,0,0,1,1,0,0,08/22/57,31,9960,3000,0,1,0,0,1,1,0,473,473,473,883,883,883,0,0,0,0,0,0,0,0,0,957,957,957,402,402,402,0,0,0,172,172,172,433,433,433,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,.60000002,1,09,Missing,Missing,Missing,Did not reject
309990,08/24/88,1,IN,1,0,0,0,1,0,03/25/50,38,37351,10000,0,0,1,0,0,0,0,1028,1131,1131,1131,1028,1028,1028,1075,1075,1075,1081,1081,1081,1207,1207,1207,1360,1360,1360,1440,1440,1440,1359,1359,1359,1612,1612,1612,1222,1222,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
309991,04/11/89,1,IN,0,0,1,0,1,0,03/05/57,32,60727,500,0,0,0,0,0,0,1,905,905,2067,2067,2067,2102,2102,2102,1793,1793,1793,2041,2041,2041,2304,2304,2304,1733,1733,1733,1814,1814,1814,2385,2385,2385,2550,2550,2550,2550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,Not Chosen,Needed Job,No Other,Rejected JTPA
309992,04/22/88,0,IN,0,0,0,0,1,0,06/21/64,23,26514,6000,0,0,1,0,0,0,0,0,0,473,473,473,481,481,481,742,742,742,1357,1357,1357,1571,1571,1571,1431,1431,1431,622,622,622,711,711,711,1165,1165,1165,855,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.93333334,1,14,Not Chosen,No Other,Missing,Did not reject
309996,03/30/89,1,CI,1,0,1,1,0,0,07/21/66,22,21378,4103.9111,1,0,0,0,0,0,.40733594,422,422,422,144,144,144,196,196,196,831,831,831,1050,1050,1050,1065,1065,1065,1100,1100,1100,1024,1024,1024,387,387,387,907,907,907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Missing,Missing,Missing,Did not reject
309997,01/30/89,1,PR,1,0,0,0,0,1,04/17/41,47,3903,6566,0,0,0,0,1,0,0,666,666,474,474,474,35,35,35,0,0,0,348,348,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.36666667,0,08,Missing,Missing,Missing,Did not reject
309998,07/25/88,1,SM,1,0,1,0,1,0,07/18/58,30,2372,12000,1,0,0,0,0,0,0,598,598,234,234,234,0,0,0,158,158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.26666668,0,11,Missing,Missing,Missing,Did not reject
309999,09/21/88,0,PR,0,1,0,1,0,0,09/07/66,22,31485,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1510,1510,1510,1615,1615,1615,1764,1764,1764,1773,1773,1773,2121,2121,2121,1712,1712,1712,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.60000002,1,12,Control,No Other,Missing,Did not reject
310000,03/31/89,1,NE,1,0,1,0,0,1,03/21/62,27,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Missing,Missing,Missing,Did not reject
310001,09/01/88,1,CC,1,1,0,1,0,0,07/05/66,22,1917,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,41,558,558,558,40,40,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,.30000001,0,12,Missing,Missing,Missing,Did not reject
